Order No;Item ID;Sales Date;Deilvery Date;Customer Id;City Id;Qty;Price;cost;DISC2;Dis Per;Gross Sales;Discount;Net Sales;Month Year;Sales Date time;Sales Date 1;Custom;COGS Amount
26585;46;12/5/2019 00:00;17/5/2019;5349;73;2;130;119;7.7;7;260;18.2;241.8;201905;5/12/2019;12/5/2019 00:00;4YOP;238
1307;30;11/5/2019 00:00;15/5/2019;3237;34;2;130;119;35.2;32;260;83.2;176.8;201905;5/11/2019;11/5/2019 00:00;4YOP;238
4749;14;10/5/2019 00:00;19/5/2019;1415;55;2;130;119;4.4;4;260;10.4;249.6;201905;5/10/2019;10/5/2019 00:00;4YOP;238
4922;14;10/5/2019 00:00;17/5/2019;2177;94;2;130;119;36.3;33;260;85.8;174.2;201905;5/10/2019;10/5/2019 00:00;4YOP;238
9665;16;7/5/2019 00:00;9/5/2019;2122;91;2;130;119;14.3;13;260;33.8;226.2;201905;5/7/2019;7/5/2019 00:00;4YOP;238
23706;40;4/5/2019 00:00;14/5/2019;4068;82;2;130;119;49.5;45;260;117;143;201905;5/4/2019;4/5/2019 00:00;4YOP;238
5445;23;3/5/2019 00:00;12/5/2019;1766;99;2;130;119;20.9;19;260;49.4;210.6;201905;5/3/2019;3/5/2019 00:00;4YOP;238
6525;20;2/5/2019 00:00;3/5/2019;159;20;2;130;119;42.9;39;260;101.4;158.6;201905;5/2/2019;2/5/2019 00:00;4YOP;238
6278;12;1/5/2019 00:00;4/5/2019;1952;78;2;130;119;31.9;29;260;75.4;184.6;201905;5/1/2019;1/5/2019 00:00;4YOP;238
9131;14;1/5/2019 00:00;6/5/2019;3965;36;2;130;119;37.4;34;260;88.4;171.6;201905;5/1/2019;1/5/2019 00:00;4YOP;238
23251;27;1/5/2019 00:00;3/5/2019;1286;16;2;130;119;15.4;14;260;36.4;223.6;201905;5/1/2019;1/5/2019 00:00;4YOP;238
11127;14;30/4/2019 00:00;10/5/2019;31;91;2;130;119;13.2;12;260;31.2;228.8;201904;4/30/2019;30/4/2019 00:00;4YOP;238
17838;13;30/4/2019 00:00;8/5/2019;1100;48;2;130;119;14.3;13;260;33.8;226.2;201904;4/30/2019;30/4/2019 00:00;4YOP;238
28579;33;29/4/2019 00:00;5/5/2019;6071;100;2;130;119;42.9;39;260;101.4;158.6;201904;4/29/2019;29/4/2019 00:00;4YOP;238
10500;8;28/4/2019 00:00;4/5/2019;866;77;2;130;119;9.9;9;260;23.4;236.6;201904;4/28/2019;28/4/2019 00:00;4YOP;238
24604;40;28/4/2019 00:00;1/5/2019;4089;85;2;130;119;15.4;14;260;36.4;223.6;201904;4/28/2019;28/4/2019 00:00;4YOP;238
16172;38;27/4/2019 00:00;2/5/2019;806;45;2;130;119;24.2;22;260;57.2;202.8;201904;4/27/2019;27/4/2019 00:00;4YOP;238
23074;20;24/4/2019 00:00;28/4/2019;565;29;2;130;119;22;20;260;52;208;201904;4/24/2019;24/4/2019 00:00;4YOP;238
2282;9;23/4/2019 00:00;26/4/2019;3521;43;2;130;119;9.9;9;260;23.4;236.6;201904;4/23/2019;23/4/2019 00:00;4YOP;238
12102;17;19/4/2019 00:00;24/4/2019;4621;40;2;130;119;8.8;8;260;20.8;239.2;201904;4/19/2019;19/4/2019 00:00;4YOP;238
10561;8;18/4/2019 00:00;23/4/2019;3399;40;2;130;119;42.9;39;260;101.4;158.6;201904;4/18/2019;18/4/2019 00:00;4YOP;238
1384;12;16/4/2019 00:00;25/4/2019;195;52;2;130;119;44;40;260;104;156;201904;4/16/2019;16/4/2019 00:00;4YOP;238
5462;14;16/4/2019 00:00;24/4/2019;3459;68;2;130;119;37.4;34;260;88.4;171.6;201904;4/16/2019;16/4/2019 00:00;4YOP;238
21953;33;15/4/2019 00:00;19/4/2019;240;100;2;130;119;11;10;260;26;234;201904;4/15/2019;15/4/2019 00:00;4YOP;238
7192;3;11/4/2019 00:00;14/4/2019;2819;47;2;130;119;34.1;31;260;80.6;179.4;201904;4/11/2019;11/4/2019 00:00;4YOP;238
691;9;10/4/2019 00:00;13/4/2019;3800;68;2;130;119;36.3;33;260;85.8;174.2;201904;4/10/2019;10/4/2019 00:00;4YOP;238
7900;12;10/4/2019 00:00;17/4/2019;1542;94;2;130;119;42.9;39;260;101.4;158.6;201904;4/10/2019;10/4/2019 00:00;4YOP;238
17328;31;10/4/2019 00:00;13/4/2019;2537;10;2;130;119;22;20;260;52;208;201904;4/10/2019;10/4/2019 00:00;4YOP;238
18819;18;9/4/2019 00:00;15/4/2019;3566;16;2;130;119;49.5;45;260;117;143;201904;4/9/2019;9/4/2019 00:00;4YOP;238
22491;19;6/4/2019 00:00;13/4/2019;4714;36;2;130;119;42.9;39;260;101.4;158.6;201904;4/6/2019;6/4/2019 00:00;4YOP;238
7335;2;5/4/2019 00:00;9/4/2019;3471;31;2;130;119;14.3;13;260;33.8;226.2;201904;4/5/2019;5/4/2019 00:00;4YOP;238
27693;22;3/4/2019 00:00;5/4/2019;1525;52;2;130;119;26.4;24;260;62.4;197.6;201904;4/3/2019;3/4/2019 00:00;4YOP;238
8524;4;27/3/2019 00:00;4/4/2019;1187;45;2;130;119;36.3;33;260;85.8;174.2;201903;3/27/2019;27/3/2019 00:00;4YOP;238
8882;28;22/3/2019 00:00;24/3/2019;959;13;2;130;119;2.2;2;260;5.2;254.8;201903;3/22/2019;22/3/2019 00:00;4YOP;238
17361;10;22/3/2019 00:00;22/3/2019;3004;53;2;130;119;3.3;3;260;7.8;252.2;201903;3/22/2019;22/3/2019 00:00;4YOP;238
22960;53;19/3/2019 00:00;27/3/2019;2090;44;2;130;119;6.6;6;260;15.6;244.4;201903;3/19/2019;19/3/2019 00:00;4YOP;238
7235;25;18/3/2019 00:00;23/3/2019;1358;8;2;130;119;47.3;43;260;111.8;148.2;201903;3/18/2019;18/3/2019 00:00;4YOP;238
6500;23;15/3/2019 00:00;21/3/2019;3520;8;2;130;119;3.3;3;260;7.8;252.2;201903;3/15/2019;15/3/2019 00:00;4YOP;238
13557;18;14/3/2019 00:00;17/3/2019;4114;75;2;130;119;38.5;35;260;91;169;201903;3/14/2019;14/3/2019 00:00;4YOP;238
5670;18;13/3/2019 00:00;16/3/2019;1904;26;2;130;119;31.9;29;260;75.4;184.6;201903;3/13/2019;13/3/2019 00:00;4YOP;238
809;16;12/3/2019 00:00;19/3/2019;3509;12;2;130;119;30.8;28;260;72.8;187.2;201903;3/12/2019;12/3/2019 00:00;4YOP;238
7687;4;9/3/2019 00:00;17/3/2019;2791;23;2;130;119;9.9;9;260;23.4;236.6;201903;3/9/2019;9/3/2019 00:00;4YOP;238
2991;14;5/3/2019 00:00;9/3/2019;1632;31;2;130;119;35.2;32;260;83.2;176.8;201903;3/5/2019;5/3/2019 00:00;4YOP;238
26902;14;4/3/2019 00:00;6/3/2019;3087;9;2;130;119;3.3;3;260;7.8;252.2;201903;3/4/2019;4/3/2019 00:00;4YOP;238
26407;20;2/3/2019 00:00;9/3/2019;4433;50;2;130;119;45.1;41;260;106.6;153.4;201903;3/2/2019;2/3/2019 00:00;4YOP;238
8114;19;24/2/2019 00:00;6/3/2019;2138;83;2;130;119;30.8;28;260;72.8;187.2;201902;2/24/2019;24/2/2019 00:00;4YOP;238
18;8;22/2/2019 00:00;2/3/2019;3211;80;2;130;119;2.2;2;260;5.2;254.8;201902;2/22/2019;22/2/2019 00:00;4YOP;238
19983;36;22/2/2019 00:00;1/3/2019;3819;100;2;130;119;7.7;7;260;18.2;241.8;201902;2/22/2019;22/2/2019 00:00;4YOP;238
13498;27;21/2/2019 00:00;21/2/2019;1560;33;2;130;119;41.8;38;260;98.8;161.2;201902;2/21/2019;21/2/2019 00:00;4YOP;238
6769;14;18/2/2019 00:00;27/2/2019;834;24;2;130;119;39.6;36;260;93.6;166.4;201902;2/18/2019;18/2/2019 00:00;4YOP;238
12603;38;18/2/2019 00:00;20/2/2019;235;13;2;130;119;6.6;6;260;15.6;244.4;201902;2/18/2019;18/2/2019 00:00;4YOP;238
13860;10;18/2/2019 00:00;28/2/2019;2478;26;2;130;119;38.5;35;260;91;169;201902;2/18/2019;18/2/2019 00:00;4YOP;238
1167;25;15/2/2019 00:00;20/2/2019;1191;82;2;130;119;29.7;27;260;70.2;189.8;201902;2/15/2019;15/2/2019 00:00;4YOP;238
11951;31;15/2/2019 00:00;24/2/2019;1206;64;2;130;119;36.3;33;260;85.8;174.2;201902;2/15/2019;15/2/2019 00:00;4YOP;238
14730;34;14/2/2019 00:00;17/2/2019;1040;43;2;130;119;45.1;41;260;106.6;153.4;201902;2/14/2019;14/2/2019 00:00;4YOP;238
4211;21;8/2/2019 00:00;17/2/2019;856;54;2;130;119;38.5;35;260;91;169;201902;2/8/2019;8/2/2019 00:00;4YOP;238
780;16;7/2/2019 00:00;8/2/2019;660;5;2;130;119;8.8;8;260;20.8;239.2;201902;2/7/2019;7/2/2019 00:00;4YOP;238
6126;28;6/2/2019 00:00;14/2/2019;1827;80;2;130;119;40.7;37;260;96.2;163.8;201902;2/6/2019;6/2/2019 00:00;4YOP;238
11788;28;5/2/2019 00:00;5/2/2019;4969;11;2;130;119;40.7;37;260;96.2;163.8;201902;2/5/2019;5/2/2019 00:00;4YOP;238
996;11;2/2/2019 00:00;12/2/2019;1551;96;2;130;119;20.9;19;260;49.4;210.6;201902;2/2/2019;2/2/2019 00:00;4YOP;238
1877;25;1/2/2019 00:00;5/2/2019;2393;6;2;130;119;30.8;28;260;72.8;187.2;201902;2/1/2019;1/2/2019 00:00;4YOP;238
21185;23;31/1/2019 00:00;9/2/2019;1374;72;2;130;119;25.3;23;260;59.8;200.2;201901;1/31/2019;31/1/2019 00:00;4YOP;238
19656;33;30/1/2019 00:00;3/2/2019;1158;83;2;130;119;23.1;21;260;54.6;205.4;201901;1/30/2019;30/1/2019 00:00;4YOP;238
2014;25;29/1/2019 00:00;31/1/2019;2950;42;2;130;119;30.8;28;260;72.8;187.2;201901;1/29/2019;29/1/2019 00:00;4YOP;238
3751;30;28/1/2019 00:00;29/1/2019;2331;53;2;130;119;9.9;9;260;23.4;236.6;201901;1/28/2019;28/1/2019 00:00;4YOP;238
25143;38;28/1/2019 00:00;28/1/2019;4479;10;2;130;119;13.2;12;260;31.2;228.8;201901;1/28/2019;28/1/2019 00:00;4YOP;238
10852;21;24/1/2019 00:00;31/1/2019;3481;80;2;130;119;37.4;34;260;88.4;171.6;201901;1/24/2019;24/1/2019 00:00;4YOP;238
25868;31;24/1/2019 00:00;28/1/2019;6337;60;2;130;119;5.5;5;260;13;247;201901;1/24/2019;24/1/2019 00:00;4YOP;238
4865;11;23/1/2019 00:00;2/2/2019;3222;34;2;130;119;2.2;2;260;5.2;254.8;201901;1/23/2019;23/1/2019 00:00;4YOP;238
16234;32;23/1/2019 00:00;30/1/2019;2311;38;2;130;119;12.1;11;260;28.6;231.4;201901;1/23/2019;23/1/2019 00:00;4YOP;238
19087;27;21/1/2019 00:00;29/1/2019;2939;54;2;130;119;5.5;5;260;13;247;201901;1/21/2019;21/1/2019 00:00;4YOP;238
10854;6;18/1/2019 00:00;24/1/2019;4175;5;2;130;119;44;40;260;104;156;201901;1/18/2019;18/1/2019 00:00;4YOP;238
1029;30;16/1/2019 00:00;16/1/2019;2136;2;2;130;119;37.4;34;260;88.4;171.6;201901;1/16/2019;16/1/2019 00:00;4YOP;238
8895;25;14/1/2019 00:00;15/1/2019;3416;3;2;130;119;31.9;29;260;75.4;184.6;201901;1/14/2019;14/1/2019 00:00;4YOP;238
16777;26;14/1/2019 00:00;14/1/2019;2988;28;2;130;119;46.2;42;260;109.2;150.8;201901;1/14/2019;14/1/2019 00:00;4YOP;238
24732;27;11/1/2019 00:00;16/1/2019;5183;11;2;130;119;18.7;17;260;44.2;215.8;201901;1/11/2019;11/1/2019 00:00;4YOP;238
15913;21;10/1/2019 00:00;11/1/2019;4854;38;2;130;119;15.4;14;260;36.4;223.6;201901;1/10/2019;10/1/2019 00:00;4YOP;238
20068;53;10/1/2019 00:00;18/1/2019;1353;21;2;130;119;40.7;37;260;96.2;163.8;201901;1/10/2019;10/1/2019 00:00;4YOP;238
15566;33;7/1/2019 00:00;13/1/2019;2258;53;2;130;119;22;20;260;52;208;201901;1/7/2019;7/1/2019 00:00;4YOP;238
5189;13;6/1/2019 00:00;14/1/2019;1255;84;2;130;119;12.1;11;260;28.6;231.4;201901;1/6/2019;6/1/2019 00:00;4YOP;238
2319;5;4/1/2019 00:00;12/1/2019;2498;5;2;130;119;27.5;25;260;65;195;201901;1/4/2019;4/1/2019 00:00;4YOP;238
4440;7;3/1/2019 00:00;9/1/2019;475;11;2;130;119;39.6;36;260;93.6;166.4;201901;1/3/2019;3/1/2019 00:00;4YOP;238
42;24;2/1/2019 00:00;11/1/2019;3304;32;2;130;119;22;20;260;52;208;201901;1/2/2019;2/1/2019 00:00;4YOP;238
6123;23;2/1/2019 00:00;9/1/2019;1800;60;2;130;119;49.5;45;260;117;143;201901;1/2/2019;2/1/2019 00:00;4YOP;238
8204;13;2/1/2019 00:00;7/1/2019;2769;3;2;130;119;30.8;28;260;72.8;187.2;201901;1/2/2019;2/1/2019 00:00;4YOP;238
4624;26;31/12/2018 00:00;5/1/2019;1713;85;2;130;119;14.3;13;260;33.8;226.2;201812;12/31/2018;31/12/2018 00:00;4YOP;238
29435;35;29/12/2018 00:00;5/1/2019;3364;43;2;130;119;41.8;38;260;98.8;161.2;201812;12/29/2018;29/12/2018 00:00;4YOP;238
4036;1;27/12/2018 00:00;29/12/2018;74;2;2;130;119;46.2;42;260;109.2;150.8;201812;12/27/2018;27/12/2018 00:00;4YOP;238
3231;14;25/12/2018 00:00;28/12/2018;2169;90;2;130;119;22;20;260;52;208;201812;12/25/2018;25/12/2018 00:00;4YOP;238
8830;16;24/12/2018 00:00;28/12/2018;2498;5;2;130;119;48.4;44;260;114.4;145.6;201812;12/24/2018;24/12/2018 00:00;4YOP;238
17931;11;24/12/2018 00:00;28/12/2018;2148;49;2;130;119;9.9;9;260;23.4;236.6;201812;12/24/2018;24/12/2018 00:00;4YOP;238
18898;35;23/12/2018 00:00;24/12/2018;3063;26;2;130;119;8.8;8;260;20.8;239.2;201812;12/23/2018;23/12/2018 00:00;4YOP;238
26906;36;21/12/2018 00:00;27/12/2018;4300;63;2;130;119;47.3;43;260;111.8;148.2;201812;12/21/2018;21/12/2018 00:00;4YOP;238
6952;29;20/12/2018 00:00;27/12/2018;3407;55;2;130;119;23.1;21;260;54.6;205.4;201812;12/20/2018;20/12/2018 00:00;4YOP;238
15314;12;19/12/2018 00:00;20/12/2018;3962;63;2;130;119;40.7;37;260;96.2;163.8;201812;12/19/2018;19/12/2018 00:00;4YOP;238
27720;12;19/12/2018 00:00;24/12/2018;6213;74;2;130;119;9.9;9;260;23.4;236.6;201812;12/19/2018;19/12/2018 00:00;4YOP;238
375;23;16/12/2018 00:00;18/12/2018;2747;25;2;130;119;48.4;44;260;114.4;145.6;201812;12/16/2018;16/12/2018 00:00;4YOP;238
4357;20;7/12/2018 00:00;7/12/2018;3156;88;2;130;119;13.2;12;260;31.2;228.8;201812;12/7/2018;7/12/2018 00:00;4YOP;238
6047;7;6/12/2018 00:00;15/12/2018;1635;80;2;130;119;19.8;18;260;46.8;213.2;201812;12/6/2018;6/12/2018 00:00;4YOP;238
5036;27;5/12/2018 00:00;7/12/2018;2472;40;2;130;119;45.1;41;260;106.6;153.4;201812;12/5/2018;5/12/2018 00:00;4YOP;238
9861;24;5/12/2018 00:00;7/12/2018;97;88;2;130;119;4.4;4;260;10.4;249.6;201812;12/5/2018;5/12/2018 00:00;4YOP;238
5341;26;3/12/2018 00:00;4/12/2018;3017;4;2;130;119;3.3;3;260;7.8;252.2;201812;12/3/2018;3/12/2018 00:00;4YOP;238
12094;15;3/12/2018 00:00;4/12/2018;732;82;2;130;119;22;20;260;52;208;201812;12/3/2018;3/12/2018 00:00;4YOP;238
19223;12;2/12/2018 00:00;3/12/2018;2001;34;2;130;119;1.1;1;260;2.6;257.4;201812;12/2/2018;2/12/2018 00:00;4YOP;238
6065;9;29/11/2018 00:00;6/12/2018;2911;10;2;130;119;6.6;6;260;15.6;244.4;201811;11/29/2018;29/11/2018 00:00;4YOP;238
3898;8;28/11/2018 00:00;6/12/2018;3774;62;2;130;119;18.7;17;260;44.2;215.8;201811;11/28/2018;28/11/2018 00:00;4YOP;238
10004;30;25/11/2018 00:00;3/12/2018;4174;33;2;130;119;4.4;4;260;10.4;249.6;201811;11/25/2018;25/11/2018 00:00;4YOP;238
6744;30;24/11/2018 00:00;3/12/2018;2712;22;2;130;119;47.3;43;260;111.8;148.2;201811;11/24/2018;24/11/2018 00:00;4YOP;238
17652;18;24/11/2018 00:00;1/12/2018;3203;78;2;130;119;30.8;28;260;72.8;187.2;201811;11/24/2018;24/11/2018 00:00;4YOP;238
11280;12;23/11/2018 00:00;28/11/2018;831;16;2;130;119;40.7;37;260;96.2;163.8;201811;11/23/2018;23/11/2018 00:00;4YOP;238
180;2;20/11/2018 00:00;22/11/2018;2619;11;2;130;119;40.7;37;260;96.2;163.8;201811;11/20/2018;20/11/2018 00:00;4YOP;238
19140;40;19/11/2018 00:00;21/11/2018;1948;14;2;130;119;37.4;34;260;88.4;171.6;201811;11/19/2018;19/11/2018 00:00;4YOP;238
17737;32;18/11/2018 00:00;22/11/2018;1996;57;2;130;119;16.5;15;260;39;221;201811;11/18/2018;18/11/2018 00:00;4YOP;238
8120;26;17/11/2018 00:00;22/11/2018;3919;48;2;130;119;40.7;37;260;96.2;163.8;201811;11/17/2018;17/11/2018 00:00;4YOP;238
16320;27;17/11/2018 00:00;20/11/2018;4857;87;2;130;119;49.5;45;260;117;143;201811;11/17/2018;17/11/2018 00:00;4YOP;238
8811;22;16/11/2018 00:00;24/11/2018;81;51;2;130;119;33;30;260;78;182;201811;11/16/2018;16/11/2018 00:00;4YOP;238
24101;24;16/11/2018 00:00;26/11/2018;6263;2;2;130;119;38.5;35;260;91;169;201811;11/16/2018;16/11/2018 00:00;4YOP;238
3752;27;13/11/2018 00:00;16/11/2018;270;1;2;130;119;4.4;4;260;10.4;249.6;201811;11/13/2018;13/11/2018 00:00;4YOP;238
2358;17;11/11/2018 00:00;21/11/2018;643;41;2;130;119;6.6;6;260;15.6;244.4;201811;11/11/2018;11/11/2018 00:00;4YOP;238
3828;28;10/11/2018 00:00;13/11/2018;2869;25;2;130;119;45.1;41;260;106.6;153.4;201811;11/10/2018;10/11/2018 00:00;4YOP;238
28915;50;8/11/2018 00:00;10/11/2018;276;58;2;130;119;15.4;14;260;36.4;223.6;201811;11/8/2018;8/11/2018 00:00;4YOP;238
9412;30;5/11/2018 00:00;10/11/2018;2017;60;2;130;119;44;40;260;104;156;201811;11/5/2018;5/11/2018 00:00;4YOP;238
3993;8;2/11/2018 00:00;8/11/2018;1968;6;2;130;119;48.4;44;260;114.4;145.6;201811;11/2/2018;2/11/2018 00:00;4YOP;238
26542;13;2/11/2018 00:00;11/11/2018;6446;54;2;130;119;1.1;1;260;2.6;257.4;201811;11/2/2018;2/11/2018 00:00;4YOP;238
28879;29;31/10/2018 00:00;5/11/2018;1174;71;2;130;119;39.6;36;260;93.6;166.4;201810;10/31/2018;31/10/2018 00:00;4YOP;238
3084;13;26/10/2018 00:00;4/11/2018;1383;85;2;130;119;23.1;21;260;54.6;205.4;201810;10/26/2018;26/10/2018 00:00;4YOP;238
1912;18;25/10/2018 00:00;2/11/2018;3774;62;2;130;119;48.4;44;260;114.4;145.6;201810;10/25/2018;25/10/2018 00:00;4YOP;238
22821;49;25/10/2018 00:00;3/11/2018;962;76;2;130;119;47.3;43;260;111.8;148.2;201810;10/25/2018;25/10/2018 00:00;4YOP;238
25738;37;25/10/2018 00:00;28/10/2018;329;11;2;130;119;48.4;44;260;114.4;145.6;201810;10/25/2018;25/10/2018 00:00;4YOP;238
802;14;22/10/2018 00:00;31/10/2018;548;100;2;130;119;3.3;3;260;7.8;252.2;201810;10/22/2018;22/10/2018 00:00;4YOP;238
5234;6;22/10/2018 00:00;28/10/2018;475;11;2;130;119;41.8;38;260;98.8;161.2;201810;10/22/2018;22/10/2018 00:00;4YOP;238
24362;23;22/10/2018 00:00;23/10/2018;2042;90;2;130;119;49.5;45;260;117;143;201810;10/22/2018;22/10/2018 00:00;4YOP;238
6610;13;20/10/2018 00:00;23/10/2018;214;33;2;130;119;30.8;28;260;72.8;187.2;201810;10/20/2018;20/10/2018 00:00;4YOP;238
20507;40;20/10/2018 00:00;25/10/2018;3568;56;2;130;119;44;40;260;104;156;201810;10/20/2018;20/10/2018 00:00;4YOP;238
22007;48;19/10/2018 00:00;21/10/2018;362;60;2;130;119;1.1;1;260;2.6;257.4;201810;10/19/2018;19/10/2018 00:00;4YOP;238
25645;11;18/10/2018 00:00;20/10/2018;5068;87;2;130;119;25.3;23;260;59.8;200.2;201810;10/18/2018;18/10/2018 00:00;4YOP;238
6036;15;14/10/2018 00:00;18/10/2018;474;23;2;130;119;30.8;28;260;72.8;187.2;201810;10/14/2018;14/10/2018 00:00;4YOP;238
8797;21;14/10/2018 00:00;22/10/2018;1708;77;2;130;119;36.3;33;260;85.8;174.2;201810;10/14/2018;14/10/2018 00:00;4YOP;238
28661;51;14/10/2018 00:00;21/10/2018;4535;34;2;130;119;4.4;4;260;10.4;249.6;201810;10/14/2018;14/10/2018 00:00;4YOP;238
6607;4;12/9/2019 00:00;16/9/2019;399;88;2;183;124;36.3;33;366;120.78;245.22;201909;9/12/2019;12/9/2019 00:00;4YOP;248
19286;29;9/9/2019 00:00;12/9/2019;148;41;2;183;124;48.4;44;366;161.04;204.96;201909;9/9/2019;9/9/2019 00:00;4YOP;248
25406;52;8/9/2019 00:00;14/9/2019;6331;95;2;183;124;18.7;17;366;62.22;303.78;201909;9/8/2019;8/9/2019 00:00;4YOP;248
4153;6;6/9/2019 00:00;14/9/2019;1032;43;2;183;124;2.2;2;366;7.32;358.68;201909;9/6/2019;6/9/2019 00:00;4YOP;248
10146;11;3/9/2019 00:00;4/9/2019;1123;55;2;183;124;27.5;25;366;91.5;274.5;201909;9/3/2019;3/9/2019 00:00;4YOP;248
26816;47;2/9/2019 00:00;5/9/2019;5840;20;2;183;124;42.9;39;366;142.74;223.26;201909;9/2/2019;2/9/2019 00:00;4YOP;248
2164;23;1/9/2019 00:00;10/9/2019;3542;78;2;183;124;38.5;35;366;128.1;237.9;201909;9/1/2019;1/9/2019 00:00;4YOP;248
6869;9;31/8/2019 00:00;3/9/2019;3178;26;2;183;124;28.6;26;366;95.16;270.84;201908;8/31/2019;31/8/2019 00:00;4YOP;248
18696;24;31/8/2019 00:00;1/9/2019;2584;47;2;183;124;35.2;32;366;117.12;248.88;201908;8/31/2019;31/8/2019 00:00;4YOP;248
171;10;29/8/2019 00:00;8/9/2019;778;24;2;183;124;2.2;2;366;7.32;358.68;201908;8/29/2019;29/8/2019 00:00;4YOP;248
1302;27;29/8/2019 00:00;2/9/2019;2395;38;2;183;124;6.6;6;366;21.96;344.04;201908;8/29/2019;29/8/2019 00:00;4YOP;248
9818;29;29/8/2019 00:00;7/9/2019;2992;34;2;183;124;36.3;33;366;120.78;245.22;201908;8/29/2019;29/8/2019 00:00;4YOP;248
21427;14;27/8/2019 00:00;28/8/2019;4062;1;2;183;124;27.5;25;366;91.5;274.5;201908;8/27/2019;27/8/2019 00:00;4YOP;248
3125;12;26/8/2019 00:00;27/8/2019;941;43;2;183;124;15.4;14;366;51.24;314.76;201908;8/26/2019;26/8/2019 00:00;4YOP;248
7292;24;25/8/2019 00:00;28/8/2019;1835;39;2;183;124;31.9;29;366;106.14;259.86;201908;8/25/2019;25/8/2019 00:00;4YOP;248
2056;30;21/8/2019 00:00;28/8/2019;1529;93;2;183;124;2.2;2;366;7.32;358.68;201908;8/21/2019;21/8/2019 00:00;4YOP;248
6201;28;17/8/2019 00:00;24/8/2019;583;9;2;183;124;42.9;39;366;142.74;223.26;201908;8/17/2019;17/8/2019 00:00;4YOP;248
8982;5;17/8/2019 00:00;21/8/2019;710;37;2;183;124;36.3;33;366;120.78;245.22;201908;8/17/2019;17/8/2019 00:00;4YOP;248
454;18;16/8/2019 00:00;22/8/2019;3006;20;2;183;124;28.6;26;366;95.16;270.84;201908;8/16/2019;16/8/2019 00:00;4YOP;248
8481;15;16/8/2019 00:00;21/8/2019;1631;58;2;183;124;44;40;366;146.4;219.6;201908;8/16/2019;16/8/2019 00:00;4YOP;248
14160;37;12/8/2019 00:00;20/8/2019;4692;95;2;183;124;45.1;41;366;150.06;215.94;201908;8/12/2019;12/8/2019 00:00;4YOP;248
8531;16;11/8/2019 00:00;15/8/2019;2135;13;2;183;124;27.5;25;366;91.5;274.5;201908;8/11/2019;11/8/2019 00:00;4YOP;248
9675;20;10/8/2019 00:00;16/8/2019;3390;95;2;183;124;1.1;1;366;3.66;362.34;201908;8/10/2019;10/8/2019 00:00;4YOP;248
11285;28;10/8/2019 00:00;18/8/2019;4368;34;2;183;124;49.5;45;366;164.7;201.3;201908;8/10/2019;10/8/2019 00:00;4YOP;248
21803;29;10/8/2019 00:00;16/8/2019;5083;63;2;183;124;38.5;35;366;128.1;237.9;201908;8/10/2019;10/8/2019 00:00;4YOP;248
3456;12;9/8/2019 00:00;13/8/2019;2856;60;2;183;124;22;20;366;73.2;292.8;201908;8/9/2019;9/8/2019 00:00;4YOP;248
4196;20;9/8/2019 00:00;17/8/2019;1072;90;2;183;124;17.6;16;366;58.56;307.44;201908;8/9/2019;9/8/2019 00:00;4YOP;248
3914;30;8/8/2019 00:00;18/8/2019;3664;23;2;183;124;14.3;13;366;47.58;318.42;201908;8/8/2019;8/8/2019 00:00;4YOP;248
16799;15;5/8/2019 00:00;7/8/2019;4612;70;2;183;124;12.1;11;366;40.26;325.74;201908;8/5/2019;5/8/2019 00:00;4YOP;248
13176;31;29/7/2019 00:00;4/8/2019;4205;76;2;183;124;17.6;16;366;58.56;307.44;201907;7/29/2019;29/7/2019 00:00;4YOP;248
29454;42;29/7/2019 00:00;5/8/2019;3394;37;2;183;124;46.2;42;366;153.72;212.28;201907;7/29/2019;29/7/2019 00:00;4YOP;248
4134;23;27/7/2019 00:00;28/7/2019;3058;51;2;183;124;23.1;21;366;76.86;289.14;201907;7/27/2019;27/7/2019 00:00;4YOP;248
4313;12;24/7/2019 00:00;25/7/2019;363;78;2;183;124;19.8;18;366;65.88;300.12;201907;7/24/2019;24/7/2019 00:00;4YOP;248
13297;16;23/7/2019 00:00;31/7/2019;1728;34;2;183;124;37.4;34;366;124.44;241.56;201907;7/23/2019;23/7/2019 00:00;4YOP;248
6597;24;21/7/2019 00:00;27/7/2019;529;84;2;183;124;24.2;22;366;80.52;285.48;201907;7/21/2019;21/7/2019 00:00;4YOP;248
462;28;20/7/2019 00:00;23/7/2019;3564;87;2;183;124;4.4;4;366;14.64;351.36;201907;7/20/2019;20/7/2019 00:00;4YOP;248
20180;11;20/7/2019 00:00;29/7/2019;4598;84;2;183;124;8.8;8;366;29.28;336.72;201907;7/20/2019;20/7/2019 00:00;4YOP;248
29786;44;20/7/2019 00:00;23/7/2019;5867;96;2;183;124;36.3;33;366;120.78;245.22;201907;7/20/2019;20/7/2019 00:00;4YOP;248
14073;40;19/7/2019 00:00;28/7/2019;502;28;2;183;124;20.9;19;366;69.54;296.46;201907;7/19/2019;19/7/2019 00:00;4YOP;248
1275;20;13/7/2019 00:00;22/7/2019;1206;64;2;183;124;7.7;7;366;25.62;340.38;201907;7/13/2019;13/7/2019 00:00;4YOP;248
8975;27;12/7/2019 00:00;16/7/2019;407;50;2;183;124;5.5;5;366;18.3;347.7;201907;7/12/2019;12/7/2019 00:00;4YOP;248
